date,DailyPrice,DlyRet,DlyRetx,vwretd,vwretx,ewretd,ewretx,sprtrn
2010-04-19,26.19,0.009249,0.009249,0.002261,0.002253,-0.002903,-0.002906,0.004521
2010-04-20,26.15,-0.001527,-0.001527,0.009813,0.009766,0.011967,0.011934,0.008058
2010-04-21,26.29,0.005354,0.005354,-0.00054,-0.000562,0.00292,0.002809,-0.001019
2010-04-22,26.24,-0.001902,-0.001902,0.0035770000000000008,0.00354,0.007545,0.007493,0.002264
2010-04-23,26.4825,0.009242,0.009242,0.007444,0.007443000000000002,0.01006,0.010043,0.007123999999999998
2010-04-26,26.47,-0.000472,-0.000472,-0.003232,-0.003237,0.002679,0.002673,-0.004296
2010-04-27,25.98,-0.018512,-0.018512,-0.023848,-0.023853,-0.018844,-0.018856,-0.023382
2010-04-28,25.86,-0.004619,-0.004619,0.00524,0.005038,0.00155,0.001416,0.006462999999999999
2010-04-29,25.97,0.004254,0.004254,0.013643,0.013546,0.013172,0.013094,0.012943
2010-04-30,25.8675,-0.003947,-0.003947,-0.016839,-0.016855000000000002,-0.015033,-0.015082,-0.016648
2010-05-03,26.01,0.005509,0.005509,0.012859,0.012821,0.01135,0.011279,0.013121
2010-05-04,24.97,-0.039985,-0.039985,-0.025371,-0.025378,-0.023941,-0.023975,-0.023838
2010-05-05,24.94,-0.001201,-0.001201,-0.009209,-0.009486,-0.013606,-0.013733,-0.006561
2010-05-06,23.91,-0.041299,-0.041299,-0.032542,-0.032662000000000004,-0.033677,-0.033759,-0.032378
2010-05-07,23.41,-0.020912,-0.020912,-0.015859,-0.015865,-0.016992,-0.017016,-0.015308
2010-05-10,24.39,0.041862,0.041862,0.04492,0.044865,0.042802,0.042748,0.043974
2010-05-11,24.19,-0.0082,-0.0082,-0.000949,-0.001091,0.004205,0.004126,-0.003397
2010-05-12,24.6,0.016949000000000002,0.016949000000000002,0.01627,0.01592,0.019119,0.018783,0.01374
2010-05-13,24.24,-0.014634,-0.014634,-0.010838,-0.010893,-0.0048530000000000005,-0.004924,-0.012145
2010-05-14,23.78,-0.018977,-0.018977,-0.019413,-0.019435,-0.01857,-0.01861,-0.0188
2010-05-17,23.74,-0.001682,-0.001682,-0.000579,-0.0007099999999999999,-0.003152,-0.003188,0.001109
2010-05-18,23.43,-0.013058000000000002,-0.013058000000000002,-0.013644,-0.013785,-0.012878,-0.012958,-0.014196
2010-05-19,23.19,-0.010243,-0.010243,-0.007142,-0.007245999999999998,-0.013288,-0.013456,-0.00513
2010-05-20,22.35,-0.036223000000000005,-0.036223000000000005,-0.040377,-0.04044,-0.039086,-0.039115,-0.038976
2010-05-21,22.1625,-0.008389,-0.008389,0.015298,0.015267,0.011581,0.011561,0.015024
2010-05-24,22.28,0.005302,0.005302,-0.012043,-0.012134,-0.006554000000000001,-0.006592,-0.012908
2010-05-25,22.2,-0.003591,-0.003591,-0.00015900000000000002,-0.000173,-0.006470999999999999,-0.006490999999999999,0.000354
2010-05-26,21.9095,-0.013086000000000002,-0.013086000000000002,-0.002863,-0.003071,0.004589,0.004472,-0.005661
2010-05-27,22.58,0.030603,0.030603,0.035093,0.034826,0.033666,0.033581,0.032876
2010-05-28,22.57,-0.000443,-0.000443,-0.01176,-0.011837,-0.006628,-0.006673,-0.012375
2010-06-01,22.2,-0.016393,-0.016393,-0.018508,-0.018575,-0.020725,-0.020809,-0.017165
2010-06-02,22.64,0.01982,0.01982,0.026567,0.026427,0.020302,0.020234,0.025843
2010-06-03,22.84,0.008834,0.008834,0.004783,0.004745,0.005511,0.005493,0.004051
2010-06-04,22.13,-0.031086000000000006,-0.031086000000000006,-0.035862,-0.035892,-0.032259,-0.032277999999999994,-0.034411000000000004
2010-06-07,21.6975,-0.019544,-0.019544,-0.01403,-0.014072,-0.018178,-0.018234,-0.013532
2010-06-08,21.76,0.002881,0.002881,0.009235,0.009114,-0.0012109999999999998,-0.0013,0.010976
2010-06-09,21.54,-0.01011,-0.01011,-0.003825,-0.003884,-0.000233,-0.000344,-0.005942
2010-06-10,22.205,0.030873,0.030873,0.029517,0.029501,0.024919,0.024885,0.029507
2010-06-11,22.69,0.021842,0.021842,0.006194,0.005843999999999999,0.009434,0.009022,0.004379999999999999
2010-06-14,22.69,0.0,0.0,1.3e-05,-2.2e-05,0.004188,0.0041340000000000005,-0.001805
2010-06-15,23.2,0.022477,0.022477,0.023852,0.023819,0.0194,0.019335,0.023494
2010-06-16,23.18,-0.0008619999999999999,-0.0008619999999999999,-0.001219,-0.001246,-0.00197,-0.002044,-0.000556
2010-06-17,23.07,-0.004745,-0.004745,0.0008960000000000002,0.000798,-2.5e-05,-6.500000000000001e-05,0.001283
2010-06-18,23.2,0.005635,0.005635,0.00171,0.001662,0.002965,0.002824,0.001317
2010-06-21,23.09,-0.004741,-0.004741,-0.004309,-0.004343,-0.0063,-0.0064340000000000005,-0.003857
2010-06-22,22.89,-0.008662000000000001,-0.008662000000000001,-0.016156,-0.016253,-0.013866,-0.013948,-0.016071000000000002
2010-06-23,22.68,-0.009174,-0.009174,-0.0029170000000000003,-0.003033,-0.001882,-0.002017,-0.002985
2010-06-24,22.22,-0.020282,-0.020282,-0.016272,-0.016315,-0.012408,-0.012466,-0.016804
2010-06-25,22.66,0.019802,0.019802,0.00606,0.006034,0.010254,0.010236,0.002859
2010-06-28,22.45,-0.009267,-0.009267,-0.003129,-0.003341,-0.004658,-0.0049380000000000005,-0.002034
2010-06-29,21.75,-0.031180000000000006,-0.031180000000000006,-0.032886,-0.032922,-0.031189,-0.031228,-0.031017000000000006
2010-06-30,21.46,-0.013333,-0.013333,-0.008948000000000001,-0.009029,-0.005544,-0.00558,-0.010113
2010-07-01,21.55,0.004194,0.004194,-0.00393,-0.004076,-0.007591,-0.007698,-0.00324
2010-07-02,21.83,0.012993,0.012993,-0.004749000000000001,-0.004793,-0.004375,-0.00443,-0.004662
2010-07-06,22.32,0.022446,0.022446,0.0033159999999999995,0.003314,-0.006417,-0.00643,0.005359
2010-07-07,23.0875,0.034386,0.034386,0.030891,0.030565,0.021937,0.021879,0.031331
2010-07-08,23.22,0.005739,0.005739,0.009561,0.009506,0.01003,0.009951,0.009413
2010-07-09,23.37,0.00646,0.00646,0.008916,0.008912999999999999,0.011699,0.011683,0.007204
2010-07-12,23.38,0.0025670000000000003,0.00042800000000000016,-0.00135,-0.001372,-0.005484,-0.005536999999999999,0.000733
2010-07-13,23.71,0.014115,0.014115,0.017213,0.017115000000000002,0.021558,0.021313,0.015379
2010-07-14,23.94,0.009701,0.009701,-0.000642,-0.000663,-0.001117,-0.001163,-0.000155
2010-07-15,23.83,-0.004595,-0.004595,0.00041500000000000017,0.000411,-0.003625,-0.003647,0.001196
2010-07-16,23.27,-0.0235,-0.0235,-0.028543,-0.028562,-0.024113,-0.024116,-0.028819
2010-07-19,23.59,0.013752,0.013752,0.004999,0.004982,0.003037,0.003008,0.005982
2010-07-20,23.92,0.013988999999999998,0.013988999999999998,0.012639,0.012261,0.011592,0.011476,0.011417
2010-07-21,23.56,-0.01505,-0.01505,-0.012835,-0.012944,-0.009823,-0.009925,-0.012819999999999998
2010-07-22,24.31,0.031833999999999994,0.031833999999999994,0.023576,0.023506,0.023307,0.02328,0.022513
2010-07-23,24.5,0.007816,0.007816,0.009631,0.009623,0.013518,0.013511000000000002,0.00822
2010-07-26,24.64,0.005714,0.005714,0.011615,0.01161,0.013841999999999998,0.013837,0.0112
2010-07-27,24.57,-0.002841,-0.002841,-0.002541,-0.002542,-0.002167,-0.002176,-0.001049
2010-07-28,24.28,-0.011803,-0.011803,-0.007459,-0.007594,-0.007823,-0.007925,-0.006922
2010-07-29,23.7,-0.023888,-0.023888,-0.002589,-0.002745,0.000452,0.00038,-0.004159
2010-07-30,23.64,-0.002532,-0.002532,0.001513,0.001497,0.0033740000000000003,0.003346,6.3e-05
2010-08-02,24.29,0.027496,0.027496,0.020555,0.020521,0.013605,0.013546,0.022023
2010-08-03,24.21,-0.003294,-0.003294,-0.005157,-0.00519,-0.004573,-0.004615,-0.004796
2010-08-04,24.49,0.011565,0.011565,0.007461,0.00718,0.007321999999999999,0.007186,0.006051
2010-08-05,24.29,-0.008167,-0.008167,-0.002496,-0.002561,-0.00413,-0.004177,-0.001269
2010-08-06,24.38,0.003705,0.003705,-0.003549,-0.003638,-0.002666,-0.0027140000000000003,-0.003704
2010-08-09,24.26,-0.004922,-0.004922,0.005856,0.005839,0.006811,0.006790999999999999,0.005483
2010-08-10,24.29,0.0012369999999999998,0.0012369999999999998,-0.007992,-0.008042,-0.011581,-0.011659,-0.005967
2010-08-11,23.66,-0.025937,-0.025937,-0.029230000000000006,-0.029641000000000008,-0.028502,-0.028716,-0.028179000000000006
2010-08-12,22.94,-0.030431,-0.030431,-0.004674,-0.004793,-0.003016,-0.003204,-0.005379
2010-08-13,22.66,-0.012206,-0.012206,-0.003874,-0.003921,-0.004213000000000001,-0.004261,-0.004024
2010-08-16,22.72,0.002648,0.002648,0.001455,0.001411,0.003631,0.00359,0.00012
2010-08-17,23.045,0.014305000000000003,0.014305000000000003,0.013886,0.013672,0.012328,0.012292,0.012192
2010-08-18,23.09,0.001953,0.001953,0.00233,0.002202,0.001916,0.001772,0.001483
2010-08-19,23.0,-0.003898,-0.003898,-0.016704,-0.016723,-0.016574000000000002,-0.016616,-0.016935
2010-08-20,23.02,0.0008699999999999999,0.0008699999999999999,-0.003305,-0.003347,-0.001645,-0.001696,-0.003663000000000001
2010-08-23,22.84,-0.007819,-0.007819,-0.004861,-0.004894,-0.008722,-0.008745000000000001,-0.00404
2010-08-24,22.41,-0.018827,-0.018827,-0.014445,-0.014456,-0.011858,-0.011869,-0.014512
2010-08-25,22.42,0.000446,0.000446,0.004577,0.004495,0.005699,0.005647,0.0032890000000000003
2010-08-26,22.25,-0.007582999999999999,-0.007582999999999999,-0.006625,-0.006642,-0.004951,-0.00498,-0.007684999999999998
2010-08-27,22.51,0.011685,0.011685,0.018433,0.018222,0.018579,0.018479,0.016587
2010-08-30,22.02,-0.021768,-0.021768,-0.014218,-0.01438,-0.013765,-0.01384,-0.014719
2010-08-31,21.845,-0.007947,-0.007947,0.000119,8.499999999999999e-05,0.000366,0.000346,0.000391
2010-09-01,22.62,0.035477,0.035477,0.029106,0.028989,0.024893,0.024799,0.029505
2010-09-02,22.48,-0.006189,-0.006189,0.009547,0.009477,0.008303,0.008255,0.009081
2010-09-03,22.92,0.019573,0.019573,0.012980000000000002,0.012954,0.011739,0.01172,0.013219
2010-09-07,24.265,0.05868200000000001,0.05868200000000001,-0.011863,-0.011925,-0.012416,-0.012451,-0.011471
2010-09-08,24.14,-0.005151,-0.005151,0.00633,0.006132,0.006089,0.005972,0.006439
2010-09-09,24.33,0.007871,0.007871,0.003763,0.003615,0.002379,0.00227,0.004832
2010-09-10,25.05,0.029593,0.029593,0.004477,0.004456,0.00409,0.004065999999999999,0.004863
2010-09-13,25.11,0.002395,0.002395,0.012869,0.012516,0.015657,0.015247,0.011131
2010-09-14,25.38,0.010753,0.010753,-0.000108,-0.00013000000000000002,-0.000759,-0.0008119999999999999,-0.000713
2010-09-15,25.74,0.014184,0.014184,0.002952,0.002919,0.001408,0.001318,0.003540999999999999
2010-09-16,25.36,-0.014763,-0.014763,-0.00075,-0.000858,-0.002683,-0.00275,-0.000364
2010-09-17,27.48,0.083596,0.083596,0.001128,0.00108,0.003161,0.003086,0.0008269999999999999
2010-09-20,27.491,0.0004,0.0004,0.015179,0.015156,0.017205,0.017141999999999998,0.01521
2010-09-21,26.82,-0.024408000000000003,-0.024408000000000003,-0.003097,-0.00312,-0.002993,-0.003086,-0.002564
2010-09-22,27.2,0.014169,0.014169,-0.005023,-0.005124,-0.005274,-0.005351,-0.004825
2010-09-23,27.12,-0.002941,-0.002941,-0.008117000000000001,-0.008140000000000001,-0.00613,-0.006175,-0.008331
2010-09-24,26.96,-0.0059,-0.0059,0.021202,0.021146,0.020093,0.020025,0.021194
2010-09-27,26.95,-0.000371,-0.000371,-0.004459,-0.004466,-0.001482,-0.001507,-0.005667
2010-09-28,27.19,0.008905,0.008905,0.005787,0.005588,0.0074189999999999985,0.007195999999999998,0.00485
2010-09-29,27.1695,-0.000754,-0.000754,-0.001083,-0.001174,0.00201,0.001957,-0.002588
2010-09-30,26.85,-0.01176,-0.01176,-0.001975,-0.002021,0.001188,0.001154,-0.003084
2010-10-01,27.235,0.014339,0.014339,0.004939,0.004825,0.004493,0.004375,0.004416
2010-10-04,26.9,-0.010464,-0.0123,-0.008293,-0.008639,-0.009039,-0.009108,-0.008034999999999999
2010-10-05,27.3,0.01487,0.01487,0.020563,0.02056,0.018553,0.018543,0.020861
2010-10-06,27.58,0.010256,0.010256,-0.000333,-0.000668,-0.000476,-0.000572,-0.000672
2010-10-07,27.69,0.003988,0.003988,-0.002121,-0.002136,-0.001649,-0.0016760000000000002,-0.0016469999999999998
2010-10-08,28.0,0.011195,0.011195,0.0076209999999999984,0.007617,0.00994,0.009938,0.006122
2010-10-11,27.85,-0.005357,-0.005357,0.000566,0.000566,0.001864,0.001864,0.000146
2010-10-12,27.95,0.003591,0.003591,0.003647,0.003644,0.003778,0.003754,0.003819
2010-10-13,28.6,0.023256,0.023256,0.008784,0.008646,0.011162,0.010883,0.007121
2010-10-14,28.33,-0.009441,-0.009441,-0.003666,-0.003674,-0.001719,-0.001737,-0.003641
2010-10-15,28.9,0.02012,0.02012,0.0007019999999999999,0.0007,-0.000571,-0.0006129999999999999,0.002027
2010-10-18,29.23,0.011419,0.011419,0.006296,0.006276,0.005752,0.005686999999999999,0.007244
2010-10-19,29.13,-0.003421,-0.003421,-0.01721,-0.017214,-0.01675,-0.016775,-0.015877000000000002
2010-10-20,28.64,-0.016821,-0.016821,0.011274,0.011159,0.010229,0.010113,0.010524
2010-10-21,28.82,0.006285,0.006285,0.000265,0.000227,-0.003004,-0.003027,0.0017739999999999995
2010-10-22,28.9925,0.005985,0.005985,0.002654,0.002612,0.005054,0.005048,0.002389
2010-10-25,28.84,-0.00526,-0.00526,0.003723,0.003717,0.005161,0.005155,0.002147
2010-10-26,28.63,-0.0072819999999999985,-0.0072819999999999985,-0.000427,-0.000427,0.000521,0.0005200000000000001,1.7e-05
2010-10-27,28.7,0.002445,0.002445,-0.003317,-0.00348,-0.004152,-0.004244,-0.002691
2010-10-28,29.36,0.022997,0.022997,0.001141,0.00103,-0.000819,-0.000903,0.001125
2010-10-29,29.38,0.000681,0.000681,0.001662,0.001643,0.003562,0.00353,-0.000439
2010-11-01,29.13,-0.008509000000000001,-0.008509000000000001,0.000145,0.000117,-0.0034700000000000004,-0.003524,0.000947
2010-11-02,29.5325,0.013817,0.013817,0.009053,0.00903,0.011679,0.01165,0.007759
2010-11-03,29.2,-0.011259,-0.011259,0.003439,0.003283,0.00231,0.002206,0.003678
2010-11-04,29.47,0.009247,0.009247,0.019913,0.01976,0.017271,0.017195,0.019283
2010-11-05,29.25,-0.007465,-0.007465,0.004019,0.003973,0.004520000000000001,0.004475,0.003922999999999999
2010-11-08,29.04,-0.007179000000000001,-0.007179000000000001,-0.00091,-0.001016,0.002139,0.002021,-0.002121
2010-11-09,28.74,-0.010331,-0.010331,-0.008463,-0.008717,-0.009238,-0.009379,-0.008052
2010-11-10,28.69,-0.0017399999999999998,-0.0017399999999999998,0.005389,0.005183,0.005936,0.005575,0.004376
2010-11-11,28.5725,-0.004096,-0.004096,-0.003605,-0.003605,-0.004355,-0.004355,-0.004242
2010-11-12,28.32,-0.008837000000000001,-0.008837000000000001,-0.013391,-0.013464,-0.012542,-0.012589,-0.011808
2010-11-15,28.4,0.002825,0.002825,-0.00133,-0.0013800000000000002,-0.001282,-0.00132,-0.001217
2010-11-16,27.58,-0.028873000000000006,-0.028873000000000006,-0.01685,-0.017062,-0.01669,-0.016745,-0.016205
2010-11-17,27.91,0.011965,0.011965,0.001622,0.0014869999999999998,0.002874,0.002721,0.000212
2010-11-18,28.31,0.014332,0.014332,0.015558,0.015529,0.012535,0.012444,0.015357
2010-11-19,28.1525,-0.005563,-0.005563,0.003742,0.003617,0.003857,0.003797,0.00254
2010-11-22,28.05,-0.003641,-0.003641,-0.000273,-0.000321,0.001012,0.000991,-0.001575
2010-11-23,27.19,-0.030660000000000007,-0.030660000000000007,-0.014121000000000003,-0.014158,-0.010233,-0.010275,-0.014284
2010-11-24,27.74,0.020228,0.020228,0.015679,0.015645,0.014284,0.014256,0.014923
2010-11-26,27.49,-0.009012,-0.009012,-0.006876999999999999,-0.007053,-0.0025510000000000003,-0.002615,-0.007469
2010-11-29,27.22,-0.009822,-0.009822,-0.000917,-0.001145,-0.000616,-0.000769,-0.001379
2010-11-30,27.045,-0.006429000000000001,-0.006429000000000001,-0.005788000000000001,-0.005825,-0.005337,-0.005365,-0.00607
2010-12-01,27.65,0.02237,0.02237,0.020817,0.020659,0.013248,0.013127000000000002,0.021617
2010-12-02,28.1,0.016275,0.016275,0.012228,0.012204,0.00893,0.008892,0.012819
2010-12-03,28.81,0.025267,0.025267,0.003961999999999999,0.003865,0.005111999999999999,0.005076,0.0026030000000000003
2010-12-06,28.7325,-0.00269,-0.00269,2.5e-05,-2.2e-05,0.002998,0.002941,-0.001298
2010-12-07,29.05,0.01105,0.01105,0.000191,0.000153,0.0002220000000000001,0.000134,0.000515
2010-12-08,29.23,0.006196,0.006196,0.001544,0.001312,-0.000997,-0.001084,0.003702
2010-12-09,29.26,0.001026,0.001026,0.003574000000000001,0.003501,0.0034850000000000003,0.003386,0.003843
2010-12-10,29.945,0.023411,0.023411,0.006422,0.0063950000000000005,0.006809999999999999,0.006763,0.006002
2010-12-13,30.415,0.015694999999999997,0.015694999999999997,0.000182,-8.1e-05,-0.001497,-0.001961,4.8e-05
2010-12-14,30.51,0.003123,0.003123,0.000271,0.000228,-0.001438,-0.001551,0.000911
2010-12-15,30.49,-0.000656,-0.000656,-0.005256,-0.005304,-0.004135,-0.00432,-0.005122
2010-12-16,30.27,-0.007215000000000002,-0.007215000000000002,0.0058460000000000005,0.005693,0.007872,0.007731999999999998,0.006185
2010-12-17,31.4625,0.039395,0.039395,0.001571,0.001495,0.003659,0.003401,0.000837
2010-12-20,31.675,0.0067540000000000005,0.0067540000000000005,0.001818,0.0017920000000000004,0.000713,0.000637,0.002548
2010-12-21,31.76,0.002684,0.002684,0.007205,0.007002,0.008646,0.008323,0.00603
2010-12-22,31.66,-0.003149,-0.003149,0.003135,0.0029230000000000003,0.003308,0.0031,0.00338
2010-12-23,31.54,-0.00379,-0.00379,-0.001198,-0.0013,0.00045,0.000295,-0.001644
2010-12-27,31.66,0.003805,0.003805,0.000668,0.0006219999999999999,0.003488,0.003367,0.0006129999999999999
2010-12-28,31.57,-0.002843,-0.002843,0.000786,0.000725,-0.00024,-0.000357,0.000771
2010-12-29,31.5,-0.002217,-0.002217,0.002732,0.002491,0.004122,0.003642,0.001009
2010-12-30,31.29,-0.006667,-0.006667,-0.0008029999999999999,-0.000833,0.001311,0.001282,-0.001508
2010-12-31,31.3,0.00032,0.00032,-0.000232,-0.000264,0.000868,0.00086,-0.000191
2011-01-03,31.62,0.010224,0.010224,0.011212,0.011181,0.012533,0.012516,0.011315
2011-01-04,31.48,-0.0044280000000000005,-0.0044280000000000005,-0.003895000000000001,-0.003939,-0.006753,-0.006774,-0.001313
2011-01-05,31.04,-0.013977000000000002,-0.013977000000000002,0.005382,0.005299,0.007944,0.007917,0.005007
2011-01-06,31.17,0.004188,0.004188,-0.002515,-0.002757,-0.0012109999999999998,-0.001248,-0.002123
2011-01-07,31.03,-0.004490999999999999,-0.004490999999999999,-0.001949,-0.0019510000000000005,-0.002848,-0.00285,-0.001845
2011-01-10,31.04,0.000322,0.000322,-0.000709,-0.000711,0.002287,0.002271,-0.001376
2011-01-11,30.99,-0.001611,-0.001611,0.005048,0.0050420000000000005,0.005963,0.005921,0.003725
2011-01-12,30.945,-0.001452,-0.001452,0.009014,0.008903,0.008259,0.007994,0.009008
2011-01-13,31.18,0.007594,0.007594,-0.001889,-0.001893,-0.0005,-0.000523,-0.0017109999999999998
2011-01-14,31.245,0.003688,0.002085,0.006631000000000001,0.006606999999999999,0.004736,0.00472,0.007384999999999998
2011-01-18,31.53,0.009121,0.009121,0.002176,0.002156,0.002518,0.002508,0.001376
2011-01-19,31.6,0.00222,0.00222,-0.01225,-0.012342,-0.016081,-0.016145,-0.010116
2011-01-20,32.305,0.02231,0.02231,-0.003837,-0.003844,-0.0076,-0.007638,-0.001295
2011-01-21,32.51,0.006346,0.006346,0.001261,0.001244,-0.000136,-0.00015900000000000002,0.002414
2011-01-24,32.4,-0.0033840000000000003,-0.0033840000000000003,0.006289,0.006249,0.006046,0.006038,0.005836
2011-01-25,32.29,-0.0033950000000000004,-0.0033950000000000004,-0.00042800000000000016,-0.000447,-0.001076,-0.001084,0.000263
2011-01-26,32.56,0.008362,0.008362,0.007331999999999998,0.007301,0.011707,0.011678,0.004221
2011-01-27,32.92,0.011057,0.011057,0.002133,0.002029,0.0016530000000000002,0.001559,0.0022440000000000003
2011-01-28,32.0,-0.027947000000000003,-0.027947000000000003,-0.017202000000000002,-0.017258000000000003,-0.017784,-0.017827000000000003,-0.017853
2011-01-31,32.03,0.000938,0.000938,0.007617,0.007614,0.005212,0.005202,0.007663
2011-02-01,33.24,0.037777,0.037777,0.017025,0.016992,0.014753,0.014685,0.016694
2011-02-02,33.1425,-0.002933,-0.002933,-0.002229,-0.002377,-0.000556,-0.000625,-0.002723
2011-02-03,32.99,-0.004601,-0.004601,0.002924,0.002779,0.001939,0.001862,0.002354
2011-02-04,32.62,-0.011216,-0.011216,0.002176,0.002155,0.001326,0.001303,0.002884
2011-02-07,32.98,0.011036,0.011036,0.006123,0.006108,0.006745,0.006716,0.00624
2011-02-08,33.03,0.001516,0.001516,0.004549,0.004344,0.003895000000000001,0.00385,0.004185
2011-02-09,32.889,-0.004268999999999999,-0.004268999999999999,-0.003443,-0.003563,-0.00361,-0.003712,-0.002786
2011-02-10,33.26,0.01128,0.01128,0.001336,0.001276,0.000472,0.000427,0.000749
2011-02-11,33.47,0.006314,0.006314,0.006111,0.005949,0.006629,0.006336,0.005507
2011-02-14,33.29,-0.005378,-0.005378,0.003401,0.003269,0.003197,0.003171,0.002385
2011-02-15,32.76,-0.015921,-0.015921,-0.003182,-0.003274,-0.003015,-0.003053,-0.003235
2011-02-16,33.11,0.010684,0.010684,0.007533,0.007373,0.006352,0.006185,0.006257
2011-02-17,33.01,-0.00302,-0.00302,0.003947,0.003846,0.0056170000000000005,0.0055780000000000005,0.003076
2011-02-18,33.68,0.020297,0.020297,0.001222,0.001202,0.001088,0.001068,0.001925
2011-02-22,32.53,-0.034145,-0.034145,-0.02106,-0.021071,-0.020645,-0.020656,-0.020529
2011-02-23,32.18,-0.010759,-0.010759,-0.006562,-0.006603,-0.008481,-0.008523000000000001,-0.006111999999999999
2011-02-24,32.25,0.002175,0.002175,-0.000133,-0.000307,0.002655,0.002575,-0.000994
2011-02-25,32.95,0.021705,0.021705,0.012937,0.01274,0.015057,0.014965,0.010551
2011-02-28,32.9,-0.001517,-0.001517,0.005329,0.005283,0.002853,0.002837,0.005561
2011-03-01,31.665,-0.037538,-0.037538,-0.014899,-0.014934,-0.011157,-0.011221,-0.01574
2011-03-02,32.12,0.014369,0.014369,0.002852,0.002707,0.002967,0.002902,0.001615
2011-03-03,33.0275,0.028253,0.028253,0.016096,0.016048,0.013356,0.013322,0.017218999999999998
2011-03-04,32.765,-0.007948,-0.007948,-0.005901,-0.005915,-0.003337,-0.003372,-0.007378
2011-03-07,32.1,-0.020296,-0.020296,-0.009407,-0.009434,-0.009718,-0.009735,-0.008341
2011-03-08,32.745,0.020093,0.020093,0.00808,0.007935,0.008947,0.008887,0.008923
2011-03-09,32.79,0.001374,0.001374,-0.002434,-0.002585,-0.003092,-0.003229,-0.001362
2011-03-10,31.8,-0.030192,-0.030192,-0.019788,-0.019797,-0.019528,-0.019569,-0.018871
2011-03-11,31.91,0.0034590000000000003,0.0034590000000000003,0.006951000000000001,0.006645999999999999,0.002937,0.002503,0.007081000000000001
2011-03-14,31.59,-0.010028,-0.010028,-0.005489,-0.005528,-0.006664,-0.006698000000000001,-0.0060490000000000006
2011-03-15,31.17,-0.013295,-0.013295,-0.011151,-0.011176,-0.010769,-0.010854,-0.0112
2011-03-16,30.2,-0.03112,-0.03112,-0.016641999999999997,-0.016693,-0.010119,-0.010217,-0.019495
2011-03-17,30.55,0.011589,0.011589,0.012213,0.012185,0.007240000000000002,0.007181999999999998,0.013397999999999998
2011-03-18,30.76,0.006874,0.006874,0.00486,0.004816,0.008048999999999999,0.00798,0.004302
2011-03-21,31.4175,0.021375,0.021375,0.01644,0.016423,0.015753,0.01569,0.014994
2011-03-22,31.125,-0.00931,-0.00931,-0.0032340000000000003,-0.003326,-0.001224,-0.001307,-0.003551
2011-03-23,31.41,0.009156999999999998,0.009156999999999998,0.002876,0.002858,0.002902,0.002852,0.002914
2011-03-24,32.14,0.023241,0.023241,0.008544,0.008490000000000001,0.005814,0.0057810000000000005,0.009341
2011-03-25,32.64,0.015557,0.015557,0.003113,0.003079,0.003927,0.003864,0.003161
2011-03-28,32.555,-0.002604,-0.002604,-0.0033350000000000003,-0.003339,-0.001773,-0.001807,-0.002748
2011-03-29,33.16,0.018584,0.018584,0.00716,0.00692,0.0055520000000000005,0.005339,0.00706
2011-03-30,33.05,-0.003317,-0.003317,0.008218000000000001,0.008133,0.007886,0.007839,0.006684999999999999
2011-03-31,33.4325,0.011573,0.011573,-0.000593,-0.000595,0.002407,0.002389,-0.00183
2011-04-01,34.02,0.017573,0.017573,0.005433,0.005335,0.003529,0.003443,0.004963
2011-04-04,34.14,0.003527,0.003527,0.00116,0.001078,0.000958,0.000924,0.00034500000000000004
2011-04-05,33.92,-0.006444,-0.006444,0.001326,0.001316,0.00192,0.001908,-0.00018
2011-04-06,33.58,-0.010024,-0.010024,0.001737,0.001471,0.002638,0.002592,0.002184
2011-04-07,33.72,0.004169,0.004169,-0.002252,-0.002298,-0.002513,-0.002599,-0.00152
2011-04-08,33.54,-0.005338,-0.005338,-0.003389,-0.003393,-0.004745,-0.004756,-0.004004
2011-04-11,33.785,0.009094,0.007305,-0.004734,-0.004752,-0.006490999999999999,-0.006511,-0.002793
2011-04-12,33.4,-0.011396,-0.011396,-0.009253,-0.009266,-0.010338,-0.010351,-0.007776999999999998
2011-04-13,33.7,0.008981999999999999,0.008981999999999999,0.001298,0.001175,0.001645,0.001341,0.00019
2011-04-14,33.8,0.002967,0.002967,0.000539,0.0005269999999999999,0.002637,0.0026030000000000003,8.4e-05
2011-04-15,34.18,0.011243,0.011243,0.003973,0.003961999999999999,0.004947999999999999,0.004922999999999999,0.003925
2011-04-18,33.63,-0.016091,-0.016091,-0.011622,-0.011631,-0.011485,-0.011509,-0.011018
2011-04-19,33.67,0.001189,0.001189,0.005708,0.005677000000000001,0.003512,0.00343,0.005731
2011-04-20,34.11,0.013068,0.013068,0.014273,0.014251,0.012661,0.012611,0.013515
2011-04-21,34.75,0.018763,0.018763,0.005889,0.005835,0.004946,0.004929,0.005277
2011-04-25,34.83,0.002302,0.002302,-0.001856,-0.001863,-0.000562,-0.0005780000000000001,-0.001593
2011-04-26,34.97,0.00402,0.00402,0.008145,0.008134,0.005423,0.005391,0.00898
2011-04-27,35.25,0.008006999999999998,0.008006999999999998,0.00615,0.005966,0.005247,0.0051600000000000005,0.00625
2011-04-28,35.29,0.001135,0.001135,0.002931,0.002846,0.001926,0.001861,0.003555
2011-04-29,35.96,0.018986000000000003,0.018986000000000003,0.003119,0.003099,0.003668,0.003633,0.002301
